file_id,2_instruct-pix2pix|ssim_unedit_part,2_instruct-pix2pix|lpips_unedit_part,2_instruct-pix2pix|clip_similarity_target_image
000000000000,0.8663477897644043,0.0791328176856041,21.936765670776367
000000000001,0.8683525323867798,0.05111083388328552,22.916242599487305
000000000002,0.9590417146682739,0.01604251004755497,27.11283302307129
000000000003,0.872582197189331,0.027217304334044456,24.033472061157227
000000000004,0.948981523513794,0.018936702981591225,22.333885192871094
000000000005,0.7352389097213745,0.49760234355926514,20.986305236816406
000000000006,0.95579594373703,0.01977362483739853,32.715576171875
000000000007,0.7082017660140991,0.06942063570022583,26.22878646850586
000000000008,0.7450073957443237,0.23535558581352234,22.99976348876953
000000000009,0.9749832153320312,0.03529222682118416,22.890111923217773
000000000010,0.7850584387779236,0.1381516009569168,30.4005184173584
000000000011,0.9341335296630859,0.07507159560918808,25.720844268798828
000000000012,0.9538978338241577,0.015678687021136284,26.868919372558594
000000000013,0.8783949613571167,0.08056388795375824,21.959945678710938
000000000014,0.963294506072998,0.031835783272981644,18.93022346496582
000000000015,0.9447441101074219,0.033196356147527695,21.594270706176758
000000000016,0.9046168327331543,0.04837626591324806,23.562957763671875
000000000017,nan,nan,19.208913803100586
000000000018,0.6565890312194824,0.5771757960319519,17.65398406982422
000000000019,0.7888733148574829,0.04559965059161186,20.087133407592773
000000000020,0.8485550880432129,0.12694087624549866,29.284730911254883
000000000021,0.943666398525238,0.026508554816246033,27.317779541015625
000000000022,0.6293497681617737,0.2368001937866211,20.871078491210938
000000000023,0.6749593615531921,0.05846836045384407,27.29254150390625
000000000024,0.5510059595108032,0.22149939835071564,27.958356857299805
000000000025,0.8904504776000977,0.06100226193666458,22.617406845092773
000000000026,0.5420088171958923,0.3263589143753052,27.466466903686523
000000000027,0.6594511866569519,0.06395065039396286,18.976125717163086
000000000028,nan,nan,29.867393493652344
000000000029,0.808066725730896,0.12398292124271393,26.76321029663086
000000000030,0.5894469618797302,0.23965071141719818,22.726638793945312
000000000031,0.5274658799171448,0.38857078552246094,26.416946411132812
000000000032,0.8097149133682251,0.18965479731559753,22.435068130493164
000000000033,0.9526095390319824,0.023140043020248413,27.923738479614258
000000000034,nan,nan,34.66133499145508
000000000035,nan,nan,18.378395080566406
000000000036,0.7419597506523132,0.3029091954231262,15.904118537902832
000000000037,0.6424356698989868,0.14184530079364777,23.487821578979492
000000000038,0.8469678163528442,0.0436512790620327,27.714221954345703
000000000039,0.8041104674339294,0.031885821372270584,23.522966384887695
000000000040,0.8972997069358826,0.02780909091234207,26.708555221557617
000000000041,0.9387359023094177,0.018521729856729507,24.269132614135742
000000000042,0.6369759440422058,0.18174304068088531,22.236791610717773
000000000043,0.8484750986099243,0.05121377483010292,21.863265991210938
000000000044,0.9226995706558228,0.018374314531683922,27.90207290649414
000000000045,0.577561616897583,0.3730384111404419,24.21509552001953
000000000046,nan,nan,22.54689598083496
000000000047,0.8825647830963135,0.02015707828104496,20.341535568237305
000000000048,0.9727728366851807,0.014376506209373474,25.259225845336914
000000000049,0.8818346858024597,0.03961633890867233,23.489221572875977
000000000050,0.6203312277793884,0.47723519802093506,28.083354949951172
000000000051,0.858822226524353,0.07069775462150574,25.08745765686035
000000000052,0.25332725048065186,0.15675297379493713,22.66337013244629
000000000053,0.7355542182922363,0.04087800532579422,21.76375961303711
000000000054,0.6102063655853271,0.3597855865955353,15.79026985168457
000000000055,nan,nan,29.546154022216797
000000000056,0.33236345648765564,0.47556501626968384,14.151239395141602
000000000057,nan,nan,21.47687339782715
000000000058,0.2584105432033539,0.6552997827529907,24.08650779724121
000000000059,0.7869635820388794,0.1773952841758728,24.27578353881836
000000000060,0.9442989826202393,0.014797547832131386,24.35068130493164
000000000061,nan,nan,24.868806838989258
000000000062,0.906951367855072,0.03556494787335396,27.386554718017578
000000000063,0.9707064628601074,0.02095194160938263,22.647682189941406
000000000064,0.6565460562705994,0.05020233988761902,21.8361873626709
000000000065,0.8594092130661011,0.0602448396384716,24.070960998535156
000000000066,nan,nan,27.403688430786133
000000000067,0.8960973620414734,0.046060558408498764,23.769062042236328
000000000068,0.8978005647659302,0.04150086268782616,29.333908081054688
000000000069,0.9892275333404541,0.007907076738774776,16.371238708496094
000000000070,nan,nan,26.12456703186035
000000000071,0.9445079565048218,0.1247122511267662,24.3712215423584
000000000072,0.9891149997711182,0.023471133783459663,21.459121704101562
000000000073,0.9688302874565125,0.01818140037357807,23.757671356201172
000000000074,0.8372365236282349,0.08930184692144394,18.730350494384766
000000000075,0.9795175790786743,0.007304226979613304,16.297239303588867
000000000076,0.442116379737854,0.67486172914505,15.272638320922852
000000000077,0.5626859068870544,0.14307402074337006,32.505943298339844
000000000078,0.773321807384491,0.22531162202358246,12.96436595916748
000000000079,nan,nan,20.257450103759766
000000000080,0.8990286588668823,0.09791485965251923,26.969627380371094
000000000081,0.7148213386535645,0.08844418078660965,23.541301727294922
000000000082,0.7321028709411621,0.19297392666339874,28.255647659301758
000000000083,0.7954441905021667,0.497925341129303,33.65658187866211
000000000084,0.918705940246582,0.07001253217458725,25.371234893798828
000000000085,0.9535608291625977,0.059108391404151917,22.11956214904785
000000000086,0.9717228412628174,0.045660350471735,23.29037857055664
000000000087,0.9206916093826294,0.03371451795101166,25.321548461914062
000000000088,0.28240376710891724,0.4067341089248657,23.578495025634766
000000000089,0.9312074184417725,0.18701839447021484,25.757572174072266
